Country Name,Country Code,Year,Value
World,WLD,2002,2.02818100515659
Zambia,ZMB,2002,0.0054399999789893
Africa Eastern and Southern,AFE,2003,0.594539939871898
Argentina,ARG,2003,0.410129994153976
Armenia,ARM,2003,0.321090012788773
American Samoa,ASM,2003,0.187869995832443
Austria,AUT,2003,2.17456007003784
Azerbaijan,AZE,2003,0.324959993362427
Belgium,BEL,2003,1.8411899805069
Burkina Faso,BFA,2003,0.241119995713234
Bulgaria,BGR,2003,0.472220003604889
Bosnia and Herzegovina,BIH,2003,0.0182600002735853
Belarus,BLR,2003,0.611469984054565
Brazil,BRA,2003,0.999390006065369
Brunei Darussalam,BRN,2003,0.0184199996292591
Canada,CAN,2003,1.96781003475189
Central Europe and the Baltics,CEB,2003,0.73087932247079
China,CHN,2003,1.12037003040314
Colombia,COL,2003,0.173979997634888
Costa Rica,CRI,2003,0.361900001764297
Cuba,CUB,2003,0.582430005073547
Cyprus,CYP,2003,0.318340003490448
Czechia,CZE,2003,1.14209997653961
Germany,DEU,2003,2.47461009025574
Denmark,DNK,2003,2.51084995269775
Algeria,DZA,2003,0.18121999502182
East Asia & Pacific (excluding high income),EAP,2003,1.00399676053754
Early-demographic dividend,EAR,2003,0.6042942441688
East Asia & Pacific,EAS,2003,2.32900178777982
Europe & Central Asia (excluding high income),ECA,2003,0.502384049328531
Europe & Central Asia,ECS,2003,1.72119028339865
Ecuador,ECU,2003,0.0600700005888939
Euro area,EMU,2003,1.80563273673588
Spain,ESP,2003,1.02373003959656
Estonia,EST,2003,0.764649987220764
European Union,EUU,2003,1.82749650548768
Finland,FIN,2003,3.29821991920471
France,FRA,2003,2.11994004249573
Faroe Islands,FRO,2003,0.852530002593994
United Kingdom,GBR,2003,1.58131003379822
Georgia,GEO,2003,0.217600002884865
Greece,GRC,2003,0.546540021896362
Greenland,GRL,2003,0.508040010929108
Guam,GUM,2003,0.26570001244545
High income,HIC,2003,2.23667668932336
"Hong Kong SAR, China",HKG,2003,0.68027001619339
Honduras,HND,2003,0.0421499982476234
Croatia,HRV,2003,0.940689980983734
Hungary,HUN,2003,0.91882997751236
IBRD only,IBD,2003,0.765144918698141
IDA & IBRD total,IBT,2003,0.759009369752028
India,IND,2003,0.719290018081665
Ireland,IRL,2003,1.12434995174408
"Iran, Islamic Rep.",IRN,2003,0.594839990139008
Iceland,ISL,2003,2.70549988746643
Israel,ISR,2003,3.76453995704651
Italy,ITA,2003,1.05894005298615
Japan,JPN,2003,2.99320006370544
Kazakhstan,KAZ,2003,0.25246000289917
Kyrgyz Republic,KGZ,2003,0.222719997167587
"Korea, Rep.",KOR,2003,2.27722001075745
Kuwait,KWT,2003,0.143470004200935
Latin America & Caribbean (excluding high income),LAC,2003,0.557016795896915
Latin America & Caribbean,LCN,2003,0.551250265804549
Low & middle income,LMY,2003,0.730329397213876
Lesotho,LSO,2003,0.0429500006139278
Late-demographic dividend,LTE,2003,0.95296486681717
Lithuania,LTU,2003,0.664129972457886
Luxembourg,LUX,2003,1.62349998950958
Latvia,LVA,2003,0.35929998755455
"Macao SAR, China",MAC,2003,0.062440000474453
Morocco,MAR,2003,0.565880000591278
Moldova,MDA,2003,0.324050009250641
Madagascar,MDG,2003,0.290699988603592
Mexico,MEX,2003,0.374540001153946
Middle income,MIC,2003,0.733751452887403
North Macedonia,MKD,2003,0.210639998316765
Malta,MLT,2003,0.23743000626564
Montenegro,MNE,2003,0.797720015048981
Mongolia,MNG,2003,0.251800000667572
Mauritius,MUS,2003,0.321709990501404
North America,NAC,2003,2.50792927073123
Netherlands,NLD,2003,1.78390002250671
Norway,NOR,2003,1.67571997642517
New Zealand,NZL,2003,1.14891004562378
OECD members,OED,2003,2.21663176681618
Other small states,OSS,2003,0.84646469644847
Panama,PAN,2003,0.321090012788773
Peru,PER,2003,0.108130000531673
Philippines,PHL,2003,0.125269994139671
Poland,POL,2003,0.538060009479523
Portugal,PRT,2003,0.698019981384277
Paraguay,PRY,2003,0.0613499991595745
Post-demographic dividend,PST,2003,2.28690800720118
Romania,ROU,2003,0.39708000421524
Russian Federation,RUS,2003,1.28603005409241
South Asia,SAS,2003,0.719290018081665
Saudi Arabia,SAU,2003,0.06233000010252
Sudan,SDN,2003,0.280800014734268
Singapore,SGP,2003,1.99679005146027
Serbia,SRB,2003,0.491380006074905
Slovak Republic,SVK,2003,0.561450004577637
Slovenia,SVN,2003,1.24792003631592
Sweden,SWE,2003,3.57947993278503
Seychelles,SYC,2003,0.387070000171661
East Asia & Pacific (IDA & IBRD countries),TEA,2003,1.00399676053754
Europe & Central Asia (IDA & IBRD countries),TEC,2003,0.786123236101282
Thailand,THA,2003,0.245340004563332
Tajikistan,TJK,2003,0.068850003182888
Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,0.551633163101019
South Asia (IDA & IBRD),TSA,2003,0.719290018081665
Trinidad and Tobago,TTO,2003,0.115010000765324
Tunisia,TUN,2003,0.650439977645874
Turkiye,TUR,2003,0.465319991111755
Uganda,UGA,2003,0.25611999630928
Ukraine,UKR,2003,1.07166004180908
Upper middle income,UMC,2003,0.754290356680799
United States,USA,2003,2.55014991760254
Uzbekistan,UZB,2003,0.268249988555908
Virgin Islands (U.S.),VIR,2003,0.0377600006759167
World,WLD,2003,2.01859737836616
South Africa,ZAF,2003,0.676500022411346
Zambia,ZMB,2003,0.0084699997678399
Africa Eastern and Southern,AFE,2004,0.626100561775394
Argentina,ARG,2004,0.403759986162186
Armenia,ARM,2004,0.256590008735657
American Samoa,ASM,2004,0.325280010700226
Australia,AUS,2004,1.84801995754242
Austria,AUT,2004,2.16612005233765
Azerbaijan,AZE,2004,0.29831001162529
Belgium,BEL,2004,1.82050001621246
Burkina Faso,BFA,2004,0.215139999985695
Bulgaria,BGR,2004,0.470860004425049
Bosnia and Herzegovina,BIH,2004,0.0159000009298325
Belarus,BLR,2004,0.627590000629425
Brazil,BRA,2004,0.963429987430573
Brunei Darussalam,BRN,2004,0.0370099991559982
Canada,CAN,2004,1.99733996391296
Central Europe and the Baltics,CEB,2004,0.73405765629793
Switzerland,CHE,2004,2.60818004608154
China,CHN,2004,1.21498000621796
"Congo, Dem. Rep.",COD,2004,0.267769992351532
Colombia,COL,2004,0.169640004634857
Costa Rica,CRI,2004,0.372880011796951
Cuba,CUB,2004,0.602310001850128
Cyprus,CYP,2004,0.335640013217926
Czechia,CZE,2004,1.13935005664825
Germany,DEU,2004,2.43518996238708
Denmark,DNK,2004,2.41915988922119
Algeria,DZA,2004,0.151859998703003
East Asia & Pacific (excluding high income),EAP,2004,1.10522976876559
Early-demographic dividend,EAR,2004,0.613583287160414
East Asia & Pacific,EAS,2004,2.31460943555706
Europe & Central Asia (excluding high income),ECA,2004,0.51254365520692
Europe & Central Asia,ECS,2004,1.69636212312203
"Egypt, Arab Rep.",EGY,2004,0.269939988851547
Euro area,EMU,2004,1.7833695419418
Spain,ESP,2004,1.04088997840881
Estonia,EST,2004,0.845839977264404
European Union,EUU,2004,1.79552673184176
Finland,FIN,2004,3.30907011032104
France,FRA,2004,2.09460997581482
United Kingdom,GBR,2004,1.53088998794556
Georgia,GEO,2004,0.244200006127357
Greece,GRC,2004,0.527300000190735
Greenland,GRL,2004,0.646080017089844
Guam,GUM,2004,0.25518000125885
High income,HIC,2004,2.18193696416308
"Hong Kong SAR, China",HKG,2004,0.721759974956512
Honduras,HND,2004,0.0415499992668629
Croatia,HRV,2004,1.02002000808716
Hungary,HUN,2004,0.859899997711182
IBRD only,IBD,2004,0.794836253817711
IDA & IBRD total,IBT,2004,0.78581446047887
India,IND,2004,0.756900012493134
Ireland,IRL,2004,1.1777800321579
"Iran, Islamic Rep.",IRN,2004,0.504530012607574
Israel,ISR,2004,3.74903011322021
Italy,ITA,2004,1.05025005340576
Japan,JPN,2004,2.98125004768372
Kazakhstan,KAZ,2004,0.248370006680489
Kyrgyz Republic,KGZ,2004,0.199259996414185
"Korea, Rep.",KOR,2004,2.44214010238647
Kuwait,KWT,2004,0.1300999969244
Latin America & Caribbean (excluding high income),LAC,2004,0.56264287279718
Latin America & Caribbean,LCN,2004,0.555939994781692
Sri Lanka,LKA,2004,0.182099997997284
Low & middle income,LMY,2004,0.767002552099541
Lesotho,LSO,2004,0.0553199984133244
Late-demographic dividend,LTE,2004,0.963941034954318
Lithuania,LTU,2004,0.751399993896484
Luxembourg,LUX,2004,1.58818995952606
Latvia,LVA,2004,0.398400008678436
"Macao SAR, China",MAC,2004,0.0534400008618832
Monaco,MCO,2004,0.0378700010478497
Moldova,MDA,2004,0.349029988050461
Madagascar,MDG,2004,0.1925999969244
Mexico,MEX,2004,0.370530009269714
Middle income,MIC,2004,0.771721902222692
North Macedonia,MKD,2004,0.232370004057884
Malta,MLT,2004,0.489710003137589
Montenegro,MNE,2004,1.01874005794525
Mongolia,MNG,2004,0.267769992351532
Mauritius,MUS,2004,0.363290011882782
Malaysia,MYS,2004,0.599900007247925
North America,NAC,2004,2.44891154716324
Netherlands,NLD,2004,1.7890100479126
Norway,NOR,2004,1.53974997997284
OECD members,OED,2004,2.16770938090485
Panama,PAN,2004,0.226459994912148
Peru,PER,2004,0.155780002474785
Poland,POL,2004,0.552500009536743
Portugal,PRT,2004,0.729300022125244
Paraguay,PRY,2004,0.0606600008904934
Post-demographic dividend,PST,2004,2.23767815369264
Romania,ROU,2004,0.389420002698898
Russian Federation,RUS,2004,1.15132999420166
South Asia,SAS,2004,0.74062627728012
Saudi Arabia,SAU,2004,0.0531499981880188
Sudan,SDN,2004,0.238250002264977
Singapore,SGP,2004,2.07858991622925
Serbia,SRB,2004,0.289530009031296
Slovak Republic,SVK,2004,0.50068998336792
Slovenia,SVN,2004,1.37026000022888
Sweden,SWE,2004,3.36128997802734
Seychelles,SYC,2004,0.32574000954628
East Asia & Pacific (IDA & IBRD countries),TEA,2004,1.10522976876559
Europe & Central Asia (IDA & IBRD countries),TEC,2004,0.759606531489036
Thailand,THA,2004,0.23827999830246
Tajikistan,TJK,2004,0.0669699981808662
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,0.556050057176406
South Asia (IDA & IBRD),TSA,2004,0.74062627728012
Trinidad and Tobago,TTO,2004,0.114409998059273
Tunisia,TUN,2004,0.730949997901917
Turkiye,TUR,2004,0.497130006551743
Uganda,UGA,2004,0.260560005903244
Ukraine,UKR,2004,1.04392004013062
Upper middle income,UMC,2004,0.787637377431153
United States,USA,2004,2.48686003684998
Uzbekistan,UZB,2004,0.270410001277924
Virgin Islands (U.S.),VIR,2004,0.0342399999499321
World,WLD,2004,1.97042404666446
South Africa,ZAF,2004,0.726809978485107
Zambia,ZMB,2004,0.0222299993038177
Africa Eastern and Southern,AFE,2005,0.627535313989628
Argentina,ARG,2005,0.420740008354187
Armenia,ARM,2005,0.257609993219376
American Samoa,ASM,2005,0.366919994354248
Austria,AUT,2005,2.37323999404907
Azerbaijan,AZE,2005,0.219940006732941
Belgium,BEL,2005,1.79060995578766
Burkina Faso,BFA,2005,0.151659995317459
Bulgaria,BGR,2005,0.442690014839172
Bosnia and Herzegovina,BIH,2005,0.0269699990749359
Belarus,BLR,2005,0.678520023822784
Brazil,BRA,2005,1.00246000289917
Botswana,BWA,2005,0.532859981060028
Canada,CAN,2005,1.97126996517181
Central Europe and the Baltics,CEB,2005,0.73505355803555
China,CHN,2005,1.30791997909546
"Congo, Dem. Rep.",COD,2005,0.0579899996519089
Colombia,COL,2005,0.165570005774498
Cuba,CUB,2005,0.549199998378754
Cyprus,CYP,2005,0.367269992828369
Czechia,CZE,2005,1.16100001335144
Germany,DEU,2005,2.44193005561829
Denmark,DNK,2005,2.3933699131012
Algeria,DZA,2005,0.0636700019240379
East Asia & Pacific (excluding high income),EAP,2005,1.17722126129046
Early-demographic dividend,EAR,2005,0.6019568363527
East Asia & Pacific,EAS,2005,2.39689101259065
Europe & Central Asia (excluding high income),ECA,2005,0.561477830097077
Europe & Central Asia,ECS,2005,1.65147134748517
"Egypt, Arab Rep.",EGY,2005,0.241410002112389
Euro area,EMU,2005,1.78004151366323
Spain,ESP,2005,1.09956002235413
Estonia,EST,2005,0.917050004005432
Ethiopia,ETH,2005,0.179169997572899
European Union,EUU,2005,1.78427820253675
Finland,FIN,2005,3.32369995117188
France,FRA,2005,2.05151009559631
United Kingdom,GBR,2005,1.55004000663757
Georgia,GEO,2005,0.176579996943474
Greece,GRC,2005,0.578960001468658
Guatemala,GTM,2005,0.0355600006878376
Guam,GUM,2005,0.256099998950958
High income,HIC,2005,2.18903969428106
"Hong Kong SAR, China",HKG,2005,0.773429989814758
Croatia,HRV,2005,0.847760021686554
Hungary,HUN,2005,0.919510006904602
IBRD only,IBD,2005,0.823891531461416
IDA & IBRD total,IBT,2005,0.807771659422172
India,IND,2005,0.824109971523285
Ireland,IRL,2005,1.19196999073029
"Iran, Islamic Rep.",IRN,2005,0.622839987277985
Iceland,ISL,2005,2.67968988418579
Israel,ISR,2005,3.92282009124756
Italy,ITA,2005,1.04435002803802
Japan,JPN,2005,3.13091993331909
Kazakhstan,KAZ,2005,0.283609986305237
Kyrgyz Republic,KGZ,2005,0.198609992861748
"Korea, Rep.",KOR,2005,2.52290010452271
Kuwait,KWT,2005,0.100830003619194
Latin America & Caribbean (excluding high income),LAC,2005,0.616105503845997
Latin America & Caribbean,LCN,2005,0.582472198103944
Low & middle income,LMY,2005,0.811905169550127
Late-demographic dividend,LTE,2005,1.02023849317559
Lithuania,LTU,2005,0.74821001291275
Luxembourg,LUX,2005,1.55873000621796
Latvia,LVA,2005,0.527069985866547
"Macao SAR, China",MAC,2005,0.0876000002026558
Monaco,MCO,2005,0.0382100008428097
Moldova,MDA,2005,0.398649990558624
Madagascar,MDG,2005,0.150959998369217
Mexico,MEX,2005,0.38102999329567
Middle income,MIC,2005,0.818857733965072
North Macedonia,MKD,2005,0.228249996900558
Malta,MLT,2005,0.528199970722198
Montenegro,MNE,2005,0.924430012702942
Mongolia,MNG,2005,0.237760007381439
Mauritius,MUS,2005,0.355740010738373
North America,NAC,2005,2.45812838973701
Netherlands,NLD,2005,1.77388000488281
Norway,NOR,2005,1.47714996337891
New Zealand,NZL,2005,1.12042999267578
OECD members,OED,2005,2.18076695688045
Pakistan,PAK,2005,0.329459995031357
Panama,PAN,2005,0.23183000087738
Philippines,PHL,2005,0.106919996440411
Poland,POL,2005,0.562780022621155
Portugal,PRT,2005,0.757550001144409
Paraguay,PRY,2005,0.0609100013971329
Post-demographic dividend,PST,2005,2.25873165681943
Romania,ROU,2005,0.412620007991791
Russian Federation,RUS,2005,1.06797003746033
South Asia,SAS,2005,0.7497230793683
Saudi Arabia,SAU,2005,0.0423000007867813
Sudan,SDN,2005,0.224999994039536
Singapore,SGP,2005,2.14806008338928
Serbia,SRB,2005,0.395300000905991
Slovak Republic,SVK,2005,0.493319988250732
Slovenia,SVN,2005,1.41778004169464
Sweden,SWE,2005,3.35958003997803
Seychelles,SYC,2005,0.283930003643036
East Asia & Pacific (IDA & IBRD countries),TEA,2005,1.17722126129046
Europe & Central Asia (IDA & IBRD countries),TEC,2005,0.750430570621176
Thailand,THA,2005,0.218889996409416
Tajikistan,TJK,2005,0.0957000032067299
Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,0.584092964544756
South Asia (IDA & IBRD),TSA,2005,0.7497230793683
Trinidad and Tobago,TTO,2005,0.114309996366501
Tunisia,TUN,2005,0.7119500041008
Turkiye,TUR,2005,0.563809990882874
Uganda,UGA,2005,0.215139999985695
Ukraine,UKR,2005,0.995180010795593
Upper middle income,UMC,2005,0.854315434467784
Uruguay,URY,2005,0.460310012102127
United States,USA,2005,2.50192999839783
Uzbekistan,UZB,2005,0.237409994006157
"Venezuela, RB",VEN,2005,0.189070001244545
Virgin Islands (U.S.),VIR,2005,0.0293600000441074
World,WLD,2005,1.95146068926945
South Africa,ZAF,2005,0.770240008831024
Zambia,ZMB,2005,0.0249300003051758
Argentina,ARG,2006,0.452160000801086
Armenia,ARM,2006,0.240569993853569
American Samoa,ASM,2006,0.395520001649857
Australia,AUS,2006,2.17862010002136
Austria,AUT,2006,2.35923004150391
Azerbaijan,AZE,2006,0.171650007367134
Belgium,BEL,2006,1.8226900100708
Bulgaria,BGR,2006,0.44216001033783
Bosnia and Herzegovina,BIH,2006,0.0196899995207787
Belarus,BLR,2006,0.660650014877319
Brazil,BRA,2006,0.988070011138916
Canada,CAN,2006,1.94304001331329
Central Europe and the Baltics,CEB,2006,0.751287724430768
China,CHN,2006,1.36854004859924
"Congo, Dem. Rep.",COD,2006,0.0604400001466274
Colombia,COL,2006,0.164269998669624
Costa Rica,CRI,2006,0.426930010318756
Cuba,CUB,2006,0.441390007734299
Cyprus,CYP,2006,0.383459985256195
Czechia,CZE,2006,1.22541999816895
Germany,DEU,2006,2.47232007980347
Denmark,DNK,2006,2.40300011634827
East Asia & Pacific (excluding high income),EAP,2006,1.2477956658167
Early-demographic dividend,EAR,2006,0.628737477957602
East Asia & Pacific,EAS,2006,2.39728238923694
Europe & Central Asia (excluding high income),ECA,2006,0.541370506906857
Europe & Central Asia,ECS,2006,1.65965887985771
Ecuador,ECU,2006,0.131760001182556
"Egypt, Arab Rep.",EGY,2006,0.259030014276505
Euro area,EMU,2006,1.80096280886056
Spain,ESP,2006,1.17701995372772
Estonia,EST,2006,1.11276996135712
European Union,EUU,2006,1.80485011409783
Finland,FIN,2006,3.33215999603271
France,FRA,2006,2.05094003677368
United Kingdom,GBR,2006,1.57625997066498
Greece,GRC,2006,0.561179995536804
Guatemala,GTM,2006,0.0500999987125397
High income,HIC,2006,2.21056408410603
"Hong Kong SAR, China",HKG,2006,0.794679999351501
Croatia,HRV,2006,0.732110023498535
Hungary,HUN,2006,0.977400004863739
IBRD only,IBD,2006,0.855256920059187
IDA & IBRD total,IBT,2006,0.849391557066632
India,IND,2006,0.804729998111725
Ireland,IRL,2006,1.19886994361877
"Iran, Islamic Rep.",IRN,2006,0.559210002422333
Iceland,ISL,2006,2.8526599407196
Israel,ISR,2006,4.01997995376587
Italy,ITA,2006,1.08401000499725
Japan,JPN,2006,3.2276599407196
Kazakhstan,KAZ,2006,0.242809996008873
Kyrgyz Republic,KGZ,2006,0.230140000581741
"Korea, Rep.",KOR,2006,2.71934008598328
Kuwait,KWT,2006,0.0847899988293648
Latin America & Caribbean (excluding high income),LAC,2006,0.608805390725243
Latin America & Caribbean,LCN,2006,0.582136791658943
Sri Lanka,LKA,2006,0.174199998378754
Low & middle income,LMY,2006,0.856757716706246
Late-demographic dividend,LTE,2006,1.02744979477157
Lithuania,LTU,2006,0.79203999042511
Luxembourg,LUX,2006,1.64885997772217
Latvia,LVA,2006,0.646910011768341
"Macao SAR, China",MAC,2006,0.0829000025987625
Morocco,MAR,2006,0.549870014190674
Moldova,MDA,2006,0.406219989061356
Madagascar,MDG,2006,0.141190007328987
Mexico,MEX,2006,0.352979987859726
Middle income,MIC,2006,0.859830784298604
North Macedonia,MKD,2006,0.193729996681213
Malta,MLT,2006,0.578440010547638
Montenegro,MNE,2006,1.22991001605988
Mongolia,MNG,2006,0.191210001707077
Mozambique,MOZ,2006,0.397700011730194
Malaysia,MYS,2006,0.6110600233078
North America,NAC,2006,2.49293948313806
Netherlands,NLD,2006,1.74066996574402
Norway,NOR,2006,1.44972002506256
OECD members,OED,2006,2.20564110279071
Panama,PAN,2006,0.235369995236397
Poland,POL,2006,0.55102002620697
Portugal,PRT,2006,0.954479992389679
Post-demographic dividend,PST,2006,2.28873364718406
Romania,ROU,2006,0.456820011138916
Russian Federation,RUS,2006,1.07293999195099
South Asia,SAS,2006,0.786319535468244
Saudi Arabia,SAU,2006,0.0424499996006489
Singapore,SGP,2006,2.1165599822998
Serbia,SRB,2006,0.439850002527237
Slovak Republic,SVK,2006,0.474880009889603
Slovenia,SVN,2006,1.5370500087738
Sweden,SWE,2006,3.47499990463257
East Asia & Pacific (IDA & IBRD countries),TEA,2006,1.2477956658167
Europe & Central Asia (IDA & IBRD countries),TEC,2006,0.756804755696907
Thailand,THA,2006,0.232710003852844
Tajikistan,TJK,2006,0.107320003211498
Latin America & the Caribbean (IDA & IBRD countries),TLA,2006,0.585403126856696
South Asia (IDA & IBRD),TSA,2006,0.786319535468244
Trinidad and Tobago,TTO,2006,0.0723299980163574
Tunisia,TUN,2006,0.677290022373199
Turkiye,TUR,2006,0.552919983863831
Uganda,UGA,2006,0.300330013036728
Ukraine,UKR,2006,0.914030015468597
Upper middle income,UMC,2006,0.884716080673731
Uruguay,URY,2006,0.363849997520447
United States,USA,2006,2.54544997215271
Uzbekistan,UZB,2006,0.223949998617172
"Venezuela, RB",VEN,2006,0.31742000579834
Virgin Islands (U.S.),VIR,2006,0.0312200002372265
World,WLD,2006,1.96411114560538
South Africa,ZAF,2006,0.802909970283508
Africa Eastern and Southern,AFE,2007,0.661791789518898
Africa Western and Central,AFW,2007,0.151699395451419
Albania,ALB,2007,0.087569996714592
Argentina,ARG,2007,0.460070013999939
Armenia,ARM,2007,0.211070001125336
Austria,AUT,2007,2.41843008995056
Azerbaijan,AZE,2007,0.170059993863106
Burundi,BDI,2007,0.200680002570152
Belgium,BEL,2007,1.84999001026154
Burkina Faso,BFA,2007,0.098360002040863
Bulgaria,BGR,2007,0.430029988288879
Bosnia and Herzegovina,BIH,2007,0.0252100005745888
Belarus,BLR,2007,0.962029993534088
Bermuda,BMU,2007,0.160260006785393
Brazil,BRA,2007,1.08138000965118
Canada,CAN,2007,1.90357995033264
Central Europe and the Baltics,CEB,2007,0.755539847537638
Chile,CHL,2007,0.311430007219315
China,CHN,2007,1.37369000911713
"Congo, Dem. Rep.",COD,2007,0.136089995503426
Colombia,COL,2007,0.183070003986359
Costa Rica,CRI,2007,0.356550008058548
Cuba,CUB,2007,0.436150014400482
Cyprus,CYP,2007,0.400070011615753
Czechia,CZE,2007,1.29571998119354
Germany,DEU,2007,2.4604799747467
Denmark,DNK,2007,2.51540994644165
East Asia & Pacific (excluding high income),EAP,2007,1.24506109134426
Early-demographic dividend,EAR,2007,0.643091120664367
East Asia & Pacific,EAS,2007,2.34898087623511
Europe & Central Asia (excluding high income),ECA,2007,0.617195074388639
Europe & Central Asia,ECS,2007,1.66070457785227
Ecuador,ECU,2007,0.135010004043579
"Egypt, Arab Rep.",EGY,2007,0.255100011825562
Euro area,EMU,2007,1.80634902580104
Spain,ESP,2007,1.24053001403809
Estonia,EST,2007,1.05874001979828
Ethiopia,ETH,2007,0.170890003442764
European Union,EUU,2007,1.79878649845686
Fragile and conflict affected situations,FCS,2007,0.271266279572721
Finland,FIN,2007,3.33703994750977
France,FRA,2007,2.0245099067688
Gabon,GAB,2007,0.416330009698868
United Kingdom,GBR,2007,1.61829996109009
Ghana,GHA,2007,0.23157000541687
Greece,GRC,2007,0.576550006866455
Guatemala,GTM,2007,0.0678199976682663
High income,HIC,2007,2.20636866356686
"Hong Kong SAR, China",HKG,2007,0.751609981060028
Croatia,HRV,2007,0.782989978790283
Hungary,HUN,2007,0.954450011253357
IBRD only,IBD,2007,0.883024255084737
IDA & IBRD total,IBT,2007,0.85322592144442
IDA blend,IDB,2007,0.289114978673981
India,IND,2007,0.805069983005524
Ireland,IRL,2007,1.23407995700836
Iraq,IRQ,2007,0.0455400012433529
Iceland,ISL,2007,2.53293991088867
Israel,ISR,2007,4.29998016357422
Italy,ITA,2007,1.12899005413055
Japan,JPN,2007,3.29257011413574
Kazakhstan,KAZ,2007,0.208839997649193
Kenya,KEN,2007,0.35521000623703
Kyrgyz Republic,KGZ,2007,0.234249994158745
"Korea, Rep.",KOR,2007,2.87258005142212
Kuwait,KWT,2007,0.0858500003814697
Latin America & Caribbean (excluding high income),LAC,2007,0.67538957994511
Latin America & Caribbean,LCN,2007,0.619154372789587
Lower middle income,LMC,2007,0.575727931693261
Low & middle income,LMY,2007,0.864914090557007
Late-demographic dividend,LTE,2007,1.06043974905066
Lithuania,LTU,2007,0.801739990711212
Luxembourg,LUX,2007,1.57165002822876
Latvia,LVA,2007,0.551069974899292
"Macao SAR, China",MAC,2007,0.0568399988114834
Moldova,MDA,2007,0.545570015907288
Madagascar,MDG,2007,0.120909996330738
Mexico,MEX,2007,0.380389988422394
Middle income,MIC,2007,0.869598058499694
North Macedonia,MKD,2007,0.170929998159409
Mali,MLI,2007,0.218549996614456
Malta,MLT,2007,0.545400023460388
Montenegro,MNE,2007,1.1452100276947
Mongolia,MNG,2007,0.238269999623299
North America,NAC,2007,2.54858896154699
Nigeria,NGA,2007,0.132229998707771
Netherlands,NLD,2007,1.67030000686646
Norway,NOR,2007,1.5579400062561
New Zealand,NZL,2007,1.15763998031616
OECD members,OED,2007,2.20739273961673
Pakistan,PAK,2007,0.523429989814758
Panama,PAN,2007,0.18172000348568
Philippines,PHL,2007,0.104979999363422
Poland,POL,2007,0.561930000782013
Portugal,PRT,2007,1.12416994571686
West Bank and Gaza,PSE,2007,0.197229996323586
Post-demographic dividend,PST,2007,2.30177310108636
Romania,ROU,2007,0.51147997379303
Russian Federation,RUS,2007,1.11610996723175
South Asia,SAS,2007,0.768049301004863
Saudi Arabia,SAU,2007,0.0452100001275539
Singapore,SGP,2007,2.31985998153687
El Salvador,SLV,2007,0.105599999427795
Serbia,SRB,2007,0.578769981861115
Sub-Saharan Africa (excluding high income),SSA,2007,0.44412568175914
Sub-Saharan Africa,SSF,2007,0.44412568175914
Slovak Republic,SVK,2007,0.447459995746613
Slovenia,SVN,2007,1.42702996730804
Sweden,SWE,2007,3.23382997512817
East Asia & Pacific (IDA & IBRD countries),TEA,2007,1.24506109134426
Europe & Central Asia (IDA & IBRD countries),TEC,2007,0.810268726098543
Thailand,THA,2007,0.200800001621246
Tajikistan,TJK,2007,0.067780002951622
Latin America & the Caribbean (IDA & IBRD countries),TLA,2007,0.622708807938582
South Asia (IDA & IBRD),TSA,2007,0.768049301004863
Sub-Saharan Africa (IDA & IBRD countries),TSS,2007,0.44412568175914
Trinidad and Tobago,TTO,2007,0.0592200011014938
Tunisia,TUN,2007,0.66540002822876
Turkiye,TUR,2007,0.686160027980804
Tanzania,TZA,2007,0.334619998931885
Uganda,UGA,2007,0.388209998607635
Ukraine,UKR,2007,0.818690001964569
Upper middle income,UMC,2007,0.942533640960299
Uruguay,URY,2007,0.421590000391006
United States,USA,2007,2.61515998840332
Uzbekistan,UZB,2007,0.217209994792938
"Venezuela, RB",VEN,2007,0.201100006699562
Virgin Islands (U.S.),VIR,2007,0.0271700005978346
World,WLD,2007,1.93011209711242
South Africa,ZAF,2007,0.79364001750946
Albania,ALB,2008,0.154119998216629
Argentina,ARG,2008,0.470550000667572
Armenia,ARM,2008,0.224380001425743
Australia,AUS,2008,2.39897990226746
Austria,AUT,2008,2.56944990158081
Azerbaijan,AZE,2008,0.165539994835854
Burundi,BDI,2008,0.154170006513596
Belgium,BEL,2008,1.93684005737305
Burkina Faso,BFA,2008,0.165680006146431
Bulgaria,BGR,2008,0.447310000658035
Bosnia and Herzegovina,BIH,2008,0.0184199996292591
Belarus,BLR,2008,0.741469979286194
Bermuda,BMU,2008,0.1684799939394
Brazil,BRA,2008,1.12904000282288
Canada,CAN,2008,1.85578000545502
Central Europe and the Baltics,CEB,2008,0.780865031629565
Switzerland,CHE,2008,2.65296006202698
Chile,CHL,2008,0.374920010566711
China,CHN,2008,1.44591999053955
"Congo, Dem. Rep.",COD,2008,0.0825299993157387
Colombia,COL,2008,0.195409998297691
Costa Rica,CRI,2008,0.385930001735687
Cuba,CUB,2008,0.500609993934631
Cyprus,CYP,2008,0.385939985513687
Czechia,CZE,2008,1.23357999324799
Germany,DEU,2008,2.61512994766235
Denmark,DNK,2008,2.77345991134644
East Asia & Pacific (excluding high income),EAP,2008,1.34438848674662
Early-demographic dividend,EAR,2008,0.680044717379862
